Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7	Dev2/ai8	Dev2/ai9	Dev2/ai10	Dev2/ai11	Dev2/ai12	Dev2/ai13	Dev2/ai14	Dev2/ai15	
-9.246826e-002	-2.593994e-002	-2.655029e-002	-6.103516e-004	-1.434326e-002	4.272461e-003	-1.495361e-002	1.538086e-001	3.662109e-002	7.171631e-002	6.195068e-002	7.873535e-002	6.134033e-002	7.781982e-002	3.051758e-004	1.141357e-001	
-9.307861e-002	-3.234863e-002	-3.143311e-002	-4.272461e-003	-1.617432e-002	3.051758e-003	-1.556396e-002	1.535034e-001	3.662109e-002	7.110596e-002	6.134033e-002	7.812500e-002	6.072998e-002	7.720947e-002	3.051758e-004	1.141357e-001	
-9.338379e-002	-3.875732e-002	-3.662109e-002	-8.239746e-003	-1.892090e-002	1.525879e-003	-1.647949e-002	1.535034e-001	3.662109e-002	7.141113e-002	6.072998e-002	7.720947e-002	6.011963e-002	7.659912e-002	3.051758e-004	1.141357e-001	
-9.368896e-002	-4.302979e-002	-4.150391e-002	-1.220703e-002	-2.197266e-002	-6.103516e-004	-1.770020e-002	1.525879e-001	3.662109e-002	7.110596e-002	6.072998e-002	7.659912e-002	5.950928e-002	7.629395e-002	3.051758e-004	1.138306e-001	
-9.338379e-002	-4.699707e-002	-4.638672e-002	-1.678467e-002	-2.563477e-002	-3.051758e-003	-1.953125e-002	1.519775e-001	3.631592e-002	7.110596e-002	6.042480e-002	7.629395e-002	5.889893e-002	7.537842e-002	-3.051758e-004	1.138306e-001	
-9.399414e-002	-5.004883e-002	-5.065918e-002	-2.105713e-002	-2.929688e-002	-6.103516e-003	-2.136230e-002	1.501465e-001	3.570557e-002	7.080078e-002	6.011963e-002	7.598877e-002	5.828857e-002	7.476807e-002	0.000000e+000	1.135254e-001	
-9.429932e-002	-5.249023e-002	-5.432129e-002	-2.563477e-002	-3.326416e-002	-9.155273e-003	-2.380371e-002	1.486206e-001	3.540039e-002	7.110596e-002	6.011963e-002	7.568359e-002	5.798340e-002	7.415771e-002	0.000000e+000	1.132202e-001	
-9.490967e-002	-5.432129e-002	-5.767822e-002	-2.899170e-002	-3.662109e-002	-1.251221e-002	-2.655029e-002	1.464844e-001	3.509521e-002	7.049561e-002	5.981445e-002	7.568359e-002	5.737305e-002	7.385254e-002	0.000000e+000	1.138306e-001	
-9.552002e-002	-5.523682e-002	-5.981445e-002	-3.265381e-002	-4.089355e-002	-1.617432e-002	-2.960205e-002	1.440430e-001	3.387451e-002	7.019043e-002	5.981445e-002	7.537842e-002	5.737305e-002	7.293701e-002	3.051758e-004	1.135254e-001	
-9.674072e-002	-5.615234e-002	-6.225586e-002	-3.570557e-002	-4.425049e-002	-1.983643e-002	-3.295898e-002	1.416016e-001	3.295898e-002	6.988525e-002	5.981445e-002	7.537842e-002	5.706787e-002	7.293701e-002	-3.051758e-004	1.135254e-001	
-9.765625e-002	-5.584717e-002	-6.347656e-002	-3.814697e-002	-4.760742e-002	-2.319336e-002	-3.570557e-002	1.388550e-001	3.173828e-002	6.896973e-002	5.950928e-002	7.537842e-002	5.706787e-002	7.232666e-002	0.000000e+000	1.129150e-001	
-9.857178e-002	-5.584717e-002	-6.469727e-002	-4.058838e-002	-5.065918e-002	-2.655029e-002	-3.906250e-002	1.361084e-001	3.021240e-002	6.835938e-002	5.950928e-002	7.507324e-002	5.676270e-002	7.202148e-002	-3.051758e-004	1.132202e-001	
-1.004028e-001	-5.615234e-002	-6.530762e-002	-4.211426e-002	-5.310059e-002	-2.960205e-002	-4.272461e-002	1.330566e-001	2.899170e-002	6.774902e-002	5.889893e-002	7.537842e-002	5.676270e-002	7.232666e-002	3.051758e-004	1.132202e-001	
-1.016235e-001	-5.676270e-002	-6.591797e-002	-4.364014e-002	-5.554199e-002	-3.234863e-002	-4.516602e-002	1.296997e-001	2.777100e-002	6.683350e-002	5.798340e-002	7.507324e-002	5.676270e-002	7.202148e-002	0.000000e+000	1.129150e-001	
-1.031494e-001	-5.706787e-002	-6.652832e-002	-4.455566e-002	-5.706787e-002	-3.479004e-002	-4.852295e-002	1.266479e-001	2.655029e-002	6.561279e-002	5.767822e-002	7.476807e-002	5.676270e-002	7.232666e-002	0.000000e+000	1.132202e-001	
-1.046753e-001	-5.798340e-002	-6.713867e-002	-4.577637e-002	-5.859375e-002	-3.723145e-002	-5.126953e-002	1.235962e-001	2.532959e-002	6.439209e-002	5.676270e-002	7.415771e-002	5.645752e-002	7.202148e-002	3.051758e-004	1.132202e-001	
-1.058960e-001	-5.981445e-002	-6.805420e-002	-4.669189e-002	-6.042480e-002	-3.906250e-002	-5.371094e-002	1.208496e-001	2.410889e-002	6.317139e-002	5.554199e-002	7.324219e-002	5.584717e-002	7.171631e-002	0.000000e+000	1.135254e-001	
-1.077271e-001	-6.195068e-002	-6.958008e-002	-4.791260e-002	-6.164551e-002	-4.089355e-002	-5.584717e-002	1.181030e-001	2.227783e-002	6.164551e-002	5.432129e-002	7.263184e-002	5.554199e-002	7.141113e-002	0.000000e+000	1.135254e-001	
-1.092529e-001	-6.500244e-002	-7.141113e-002	-4.913330e-002	-6.317139e-002	-4.302979e-002	-5.798340e-002	1.156616e-001	2.136230e-002	5.981445e-002	5.279541e-002	7.171631e-002	5.462646e-002	7.141113e-002	0.000000e+000	1.135254e-001	
-1.104736e-001	-6.713867e-002	-7.324219e-002	-5.096436e-002	-6.439209e-002	-4.425049e-002	-6.011963e-002	1.135254e-001	1.983643e-002	5.859375e-002	5.187988e-002	7.049561e-002	5.401611e-002	7.080078e-002	0.000000e+000	1.135254e-001	
-1.119995e-001	-7.019043e-002	-7.568359e-002	-5.249023e-002	-6.622314e-002	-4.608154e-002	-6.195068e-002	1.107788e-001	1.861572e-002	5.737305e-002	5.035400e-002	6.927490e-002	5.279541e-002	7.019043e-002	0.000000e+000	1.135254e-001	
-1.132202e-001	-7.232666e-002	-7.781982e-002	-5.432129e-002	-6.774902e-002	-4.760742e-002	-6.378174e-002	1.086426e-001	1.770020e-002	5.615234e-002	4.882813e-002	6.774902e-002	5.218506e-002	6.927490e-002	3.051758e-004	1.135254e-001	
-1.141357e-001	-7.507324e-002	-8.026123e-002	-5.645752e-002	-6.958008e-002	-4.913330e-002	-6.561279e-002	1.068115e-001	1.708984e-002	5.493164e-002	4.760742e-002	6.652832e-002	5.096436e-002	6.835938e-002	0.000000e+000	1.135254e-001	
-1.153564e-001	-7.659912e-002	-8.209229e-002	-5.859375e-002	-7.110596e-002	-5.096436e-002	-6.713867e-002	1.046753e-001	1.586914e-002	5.401611e-002	4.669189e-002	6.530762e-002	4.974365e-002	6.744385e-002	0.000000e+000	1.135254e-001	
-1.168823e-001	-7.812500e-002	-8.453369e-002	-6.072998e-002	-7.324219e-002	-5.279541e-002	-6.896973e-002	1.028442e-001	1.525879e-002	5.340576e-002	4.547119e-002	6.408691e-002	4.852295e-002	6.652832e-002	0.000000e+000	1.132202e-001	
-1.174927e-001	-7.904053e-002	-8.605957e-002	-6.286621e-002	-7.537842e-002	-5.462646e-002	-7.080078e-002	1.007080e-001	1.373291e-002	5.218506e-002	4.455566e-002	6.286621e-002	4.730225e-002	6.500244e-002	3.051758e-004	1.135254e-001	
-1.187134e-001	-7.934570e-002	-8.728027e-002	-6.439209e-002	-7.751465e-002	-5.676270e-002	-7.232666e-002	9.918213e-002	1.312256e-002	5.157471e-002	4.364014e-002	6.195068e-002	4.638672e-002	6.408691e-002	-3.051758e-004	1.135254e-001	
-1.199341e-001	-7.965088e-002	-8.850098e-002	-6.561279e-002	-7.934570e-002	-5.828857e-002	-7.446289e-002	9.735107e-002	1.220703e-002	5.096436e-002	4.272461e-002	6.103516e-002	4.516602e-002	6.317139e-002	0.000000e+000	1.138306e-001	
-1.205444e-001	-7.995605e-002	-8.880615e-002	-6.713867e-002	-8.087158e-002	-6.011963e-002	-7.598877e-002	9.521484e-002	1.190186e-002	5.004883e-002	4.211426e-002	6.011963e-002	4.425049e-002	6.195068e-002	3.051758e-004	1.135254e-001	
-1.217651e-001	-7.995605e-002	-8.941650e-002	-6.805420e-002	-8.209229e-002	-6.195068e-002	-7.812500e-002	9.368896e-002	1.068115e-002	4.943848e-002	4.150391e-002	5.950928e-002	4.333496e-002	6.072998e-002	-3.051758e-004	1.138306e-001	
-1.226807e-001	-8.026123e-002	-9.002686e-002	-6.896973e-002	-8.361816e-002	-6.378174e-002	-7.965088e-002	9.185791e-002	9.765625e-003	4.852295e-002	4.058838e-002	5.859375e-002	4.241943e-002	5.981445e-002	0.000000e+000	1.132202e-001	
-1.239014e-001	-8.148193e-002	-9.063721e-002	-6.988525e-002	-8.453369e-002	-6.500244e-002	-8.148193e-002	8.972168e-002	9.460449e-003	4.760742e-002	3.967285e-002	5.767822e-002	4.150391e-002	5.920410e-002	3.051758e-004	1.132202e-001	
-1.248169e-001	-8.300781e-002	-9.124756e-002	-7.049561e-002	-8.544922e-002	-6.622314e-002	-8.270264e-002	8.819580e-002	8.239746e-003	4.669189e-002	3.875732e-002	5.706787e-002	4.089355e-002	5.828857e-002	0.000000e+000	1.132202e-001	
-1.257324e-001	-8.514404e-002	-9.277344e-002	-7.141113e-002	-8.666992e-002	-6.744385e-002	-8.422852e-002	8.636475e-002	8.239746e-003	4.577637e-002	3.814697e-002	5.615234e-002	3.997803e-002	5.767822e-002	-3.051758e-004	1.132202e-001	
-1.269531e-001	-8.697510e-002	-9.429932e-002	-7.263184e-002	-8.758545e-002	-6.835938e-002	-8.544922e-002	8.514404e-002	7.019043e-003	4.516602e-002	3.723145e-002	5.523682e-002	3.906250e-002	5.645752e-002	0.000000e+000	1.132202e-001	
-1.275635e-001	-8.972168e-002	-9.613037e-002	-7.354736e-002	-8.850098e-002	-6.958008e-002	-8.666992e-002	8.361816e-002	6.103516e-003	4.425049e-002	3.631592e-002	5.432129e-002	3.845215e-002	5.584717e-002	0.000000e+000	1.135254e-001	
-1.287842e-001	-9.277344e-002	-9.796143e-002	-7.537842e-002	-9.002686e-002	-7.049561e-002	-8.819580e-002	8.270264e-002	5.493164e-003	4.302979e-002	3.509521e-002	5.340576e-002	3.753662e-002	5.523682e-002	-3.051758e-004	1.132202e-001	
-1.296997e-001	-9.521484e-002	-1.004028e-001	-7.720947e-002	-9.124756e-002	-7.202148e-002	-8.911133e-002	8.117676e-002	4.577637e-003	4.241943e-002	3.417969e-002	5.279541e-002	3.662109e-002	5.432129e-002	0.000000e+000	1.138306e-001	
-1.300049e-001	-9.826660e-002	-1.028442e-001	-7.904053e-002	-9.277344e-002	-7.324219e-002	-9.033203e-002	7.965088e-002	3.967285e-003	4.150391e-002	3.326416e-002	5.126953e-002	3.540039e-002	5.310059e-002	0.000000e+000	1.138306e-001	
-1.306152e-001	-9.979248e-002	-1.052856e-001	-8.117676e-002	-9.429932e-002	-7.476807e-002	-9.185791e-002	7.843018e-002	3.662109e-003	4.119873e-002	3.234863e-002	5.065918e-002	3.417969e-002	5.218506e-002	0.000000e+000	1.132202e-001	
-1.312256e-001	-1.010132e-001	-1.071167e-001	-8.331299e-002	-9.643555e-002	-7.629395e-002	-9.307861e-002	7.690430e-002	3.051758e-003	4.028320e-002	3.204346e-002	4.974365e-002	3.356934e-002	5.157471e-002	0.000000e+000	1.132202e-001	
-1.321411e-001	-1.013184e-001	-1.083374e-001	-8.514404e-002	-9.826660e-002	-7.781982e-002	-9.460449e-002	7.537842e-002	2.441406e-003	3.997803e-002	3.143311e-002	4.913330e-002	3.265381e-002	5.065918e-002	0.000000e+000	1.132202e-001	
-1.327515e-001	-1.016235e-001	-1.098633e-001	-8.697510e-002	-9.979248e-002	-7.965088e-002	-9.613037e-002	7.385254e-002	1.525879e-003	3.936768e-002	3.082275e-002	4.821777e-002	3.204346e-002	4.943848e-002	-3.051758e-004	1.132202e-001	
-1.333618e-001	-1.010132e-001	-1.101685e-001	-8.819580e-002	-1.016235e-001	-8.117676e-002	-9.765625e-002	7.263184e-002	9.155273e-004	3.906250e-002	3.051758e-002	4.791260e-002	3.112793e-002	4.852295e-002	0.000000e+000	1.138306e-001	
-1.342773e-001	-1.000977e-001	-1.104736e-001	-8.941650e-002	-1.031494e-001	-8.300781e-002	-9.918213e-002	7.110596e-002	3.051758e-004	3.845215e-002	3.021240e-002	4.730225e-002	3.051758e-002	4.791260e-002	0.000000e+000	1.135254e-001	
-1.351929e-001	-9.948730e-002	-1.101685e-001	-8.972168e-002	-1.040649e-001	-8.453369e-002	-1.010132e-001	6.988525e-002	-3.051758e-004	3.814697e-002	2.960205e-002	4.699707e-002	2.990723e-002	4.730225e-002	-3.051758e-004	1.129150e-001	
-1.354980e-001	-9.887695e-002	-1.098633e-001	-9.033203e-002	-1.052856e-001	-8.544922e-002	-1.022339e-001	6.835938e-002	-1.220703e-003	3.723145e-002	2.929688e-002	4.638672e-002	2.960205e-002	4.669189e-002	0.000000e+000	1.135254e-001	
-1.364136e-001	-9.857178e-002	-1.095581e-001	-9.033203e-002	-1.058960e-001	-8.697510e-002	-1.034546e-001	6.683350e-002	-1.831055e-003	3.692627e-002	2.838135e-002	4.608154e-002	2.899170e-002	4.608154e-002	-3.051758e-004	1.135254e-001	
-1.370239e-001	-9.918213e-002	-1.098633e-001	-9.033203e-002	-1.065063e-001	-8.789063e-002	-1.049805e-001	6.530762e-002	-2.746582e-003	3.631592e-002	2.807617e-002	4.547119e-002	2.838135e-002	4.547119e-002	0.000000e+000	1.135254e-001	
-1.376343e-001	-1.016235e-001	-1.104736e-001	-9.063721e-002	-1.071167e-001	-8.850098e-002	-1.058960e-001	6.378174e-002	-3.051758e-003	3.479004e-002	2.716064e-002	4.516602e-002	2.807617e-002	4.486084e-002	-3.051758e-004	1.138306e-001	
-1.388550e-001	-1.055908e-001	-1.123047e-001	-9.124756e-002	-1.077271e-001	-8.911133e-002	-1.068115e-001	6.256104e-002	-3.662109e-003	3.387451e-002	2.624512e-002	4.455566e-002	2.746582e-002	4.455566e-002	0.000000e+000	1.135254e-001	
-1.394653e-001	-1.116943e-001	-1.150513e-001	-9.246826e-002	-1.083374e-001	-9.033203e-002	-1.077271e-001	6.164551e-002	-4.272461e-003	3.326416e-002	2.502441e-002	4.333496e-002	2.685547e-002	4.394531e-002	0.000000e+000	1.132202e-001	
-1.403809e-001	-1.156616e-001	-1.184082e-001	-9.490967e-002	-1.092529e-001	-9.063721e-002	-1.086426e-001	6.042480e-002	-5.187988e-003	3.234863e-002	2.410889e-002	4.241943e-002	2.593994e-002	4.333496e-002	0.000000e+000	1.132202e-001	
-1.406860e-001	-1.196289e-001	-1.220703e-001	-9.704590e-002	-1.104736e-001	-9.185791e-002	-1.095581e-001	5.920410e-002	-5.493164e-003	3.173828e-002	2.319336e-002	4.119873e-002	2.502441e-002	4.272461e-002	0.000000e+000	1.135254e-001	
-1.416016e-001	-1.217651e-001	-1.251221e-001	-9.948730e-002	-1.126099e-001	-9.307861e-002	-1.104736e-001	5.828857e-002	-6.103516e-003	3.082275e-002	2.258301e-002	4.028320e-002	2.410889e-002	4.180908e-002	0.000000e+000	1.132202e-001	
-1.419067e-001	-1.248169e-001	-1.281738e-001	-1.025391e-001	-1.144409e-001	-9.460449e-002	-1.116943e-001	5.706787e-002	-7.019043e-003	3.051758e-002	2.166748e-002	3.906250e-002	2.319336e-002	4.089355e-002	0.000000e+000	1.138306e-001	
-1.425171e-001	-1.296997e-001	-1.315308e-001	-1.052856e-001	-1.168823e-001	-9.643555e-002	-1.129150e-001	5.584717e-002	-7.629395e-003	2.960205e-002	2.075195e-002	3.845215e-002	2.227783e-002	3.997803e-002	0.000000e+000	1.138306e-001	
-1.431274e-001	-1.342773e-001	-1.354980e-001	-1.086426e-001	-1.196289e-001	-9.857178e-002	-1.147461e-001	5.493164e-002	-8.239746e-003	2.868652e-002	1.983643e-002	3.753662e-002	2.136230e-002	3.875732e-002	-3.051758e-004	1.138306e-001	
-1.437378e-001	-1.385498e-001	-1.397705e-001	-1.123047e-001	-1.223755e-001	-1.010132e-001	-1.162720e-001	5.340576e-002	-8.239746e-003	2.807617e-002	1.922607e-002	3.662109e-002	2.014160e-002	3.784180e-002	3.051758e-004	1.135254e-001	
-1.443481e-001	-1.437378e-001	-1.437378e-001	-1.159668e-001	-1.257324e-001	-1.034546e-001	-1.184082e-001	5.187988e-002	-9.155273e-003	2.746582e-002	1.831055e-002	3.601074e-002	1.922607e-002	3.692627e-002	3.051758e-004	1.135254e-001	
-1.449585e-001	-1.449585e-001	-1.473999e-001	-1.199341e-001	-1.290894e-001	-1.058960e-001	-1.208496e-001	5.004883e-002	-9.155273e-003	2.746582e-002	1.800537e-002	3.448486e-002	1.800537e-002	3.570557e-002	0.000000e+000	1.135254e-001	
-1.455688e-001	-1.416016e-001	-1.492310e-001	-1.226807e-001	-1.321411e-001	-1.089478e-001	-1.229858e-001	4.791260e-002	-1.037598e-002	2.746582e-002	1.770020e-002	3.448486e-002	1.770020e-002	3.509521e-002	-3.051758e-004	1.135254e-001	
-1.467896e-001	-1.376343e-001	-1.492310e-001	-1.248169e-001	-1.351929e-001	-1.119995e-001	-1.257324e-001	4.577637e-002	-1.098633e-002	2.746582e-002	1.800537e-002	3.417969e-002	1.678467e-002	3.387451e-002	3.051758e-004	1.132202e-001	
-1.477051e-001	-1.327515e-001	-1.473999e-001	-1.260376e-001	-1.376343e-001	-1.147461e-001	-1.284790e-001	4.364014e-002	-1.190186e-002	2.716064e-002	1.770020e-002	3.417969e-002	1.647949e-002	3.326416e-002	3.051758e-004	1.132202e-001	
-1.486206e-001	-1.287842e-001	-1.452637e-001	-1.263428e-001	-1.394653e-001	-1.171875e-001	-1.309204e-001	4.089355e-002	-1.312256e-002	2.685547e-002	1.800537e-002	3.417969e-002	1.617432e-002	3.295898e-002	0.000000e+000	1.135254e-001	
-1.498413e-001	-1.260376e-001	-1.425171e-001	-1.254272e-001	-1.403809e-001	-1.193237e-001	-1.333618e-001	3.845215e-002	-1.403809e-002	2.593994e-002	1.800537e-002	3.448486e-002	1.617432e-002	3.234863e-002	0.000000e+000	1.132202e-001	
-1.510620e-001	-1.242065e-001	-1.403809e-001	-1.242065e-001	-1.406860e-001	-1.208496e-001	-1.358032e-001	3.631592e-002	-1.495361e-002	2.502441e-002	1.739502e-002	3.448486e-002	1.617432e-002	3.234863e-002	3.051758e-004	1.132202e-001	
-1.522827e-001	-1.235962e-001	-1.385498e-001	-1.223755e-001	-1.403809e-001	-1.217651e-001	-1.373291e-001	3.387451e-002	-1.586914e-002	2.410889e-002	1.678467e-002	3.448486e-002	1.617432e-002	3.234863e-002	0.000000e+000	1.135254e-001	
-1.535034e-001	-1.235962e-001	-1.370239e-001	-1.214600e-001	-1.400757e-001	-1.223755e-001	-1.385498e-001	3.204346e-002	-1.708984e-002	2.288818e-002	1.586914e-002	3.387451e-002	1.617432e-002	3.234863e-002	0.000000e+000	1.132202e-001	
-1.547241e-001	-1.242065e-001	-1.364136e-001	-1.199341e-001	-1.391602e-001	-1.220703e-001	-1.397705e-001	3.021240e-002	-1.770020e-002	2.166748e-002	1.495361e-002	3.326416e-002	1.586914e-002	3.234863e-002	0.000000e+000	1.132202e-001	
-1.556396e-001	-1.248169e-001	-1.361084e-001	-1.193237e-001	-1.382446e-001	-1.220703e-001	-1.403809e-001	2.899170e-002	-1.892090e-002	2.075195e-002	1.373291e-002	3.234863e-002	1.556396e-002	3.204346e-002	-3.051758e-004	1.135254e-001	
-1.565552e-001	-1.263428e-001	-1.364136e-001	-1.184082e-001	-1.376343e-001	-1.217651e-001	-1.409912e-001	2.777100e-002	-1.953125e-002	1.983643e-002	1.281738e-002	3.173828e-002	1.525879e-002	3.204346e-002	0.000000e+000	1.135254e-001	
-1.580811e-001	-1.269531e-001	-1.367188e-001	-1.187134e-001	-1.370239e-001	-1.214600e-001	-1.409912e-001	2.716064e-002	-2.014160e-002	1.892090e-002	1.159668e-002	3.082275e-002	1.464844e-002	3.173828e-002	0.000000e+000	1.132202e-001	
-1.583862e-001	-1.281738e-001	-1.376343e-001	-1.181030e-001	-1.364136e-001	-1.208496e-001	-1.406860e-001	2.685547e-002	-2.044678e-002	1.800537e-002	1.068115e-002	2.960205e-002	1.373291e-002	3.143311e-002	0.000000e+000	1.132202e-001	
-1.589966e-001	-1.281738e-001	-1.376343e-001	-1.184082e-001	-1.364136e-001	-1.205444e-001	-1.403809e-001	2.624512e-002	-2.075195e-002	1.739502e-002	1.007080e-002	2.868652e-002	1.281738e-002	3.051758e-002	0.000000e+000	1.138306e-001	
-1.589966e-001	-1.284790e-001	-1.382446e-001	-1.190186e-001	-1.364136e-001	-1.202393e-001	-1.406860e-001	2.593994e-002	-2.105713e-002	1.708984e-002	9.460449e-003	2.777100e-002	1.220703e-002	2.990723e-002	-3.051758e-004	1.138306e-001	
-1.593018e-001	-1.278687e-001	-1.385498e-001	-1.190186e-001	-1.364136e-001	-1.199341e-001	-1.400757e-001	2.593994e-002	-2.166748e-002	1.678467e-002	8.850098e-003	2.716064e-002	1.098633e-002	2.899170e-002	0.000000e+000	1.138306e-001	
-1.596069e-001	-1.266479e-001	-1.382446e-001	-1.187134e-001	-1.361084e-001	-1.199341e-001	-1.400757e-001	2.563477e-002	-2.105713e-002	1.678467e-002	8.239746e-003	2.655029e-002	1.037598e-002	2.838135e-002	-3.051758e-004	1.135254e-001	
-1.599121e-001	-1.254272e-001	-1.376343e-001	-1.187134e-001	-1.361084e-001	-1.196289e-001	-1.400757e-001	2.593994e-002	-2.105713e-002	1.678467e-002	8.239746e-003	2.593994e-002	9.765625e-003	2.777100e-002	0.000000e+000	1.135254e-001	
-1.596069e-001	-1.242065e-001	-1.364136e-001	-1.184082e-001	-1.361084e-001	-1.199341e-001	-1.397705e-001	2.593994e-002	-2.136230e-002	1.678467e-002	8.239746e-003	2.563477e-002	8.850098e-003	2.685547e-002	0.000000e+000	1.138306e-001	
-1.599121e-001	-1.232910e-001	-1.358032e-001	-1.177979e-001	-1.358032e-001	-1.199341e-001	-1.394653e-001	2.593994e-002	-2.136230e-002	1.678467e-002	7.934570e-003	2.532959e-002	8.544922e-003	2.624512e-002	0.000000e+000	1.138306e-001	
-1.596069e-001	-1.223755e-001	-1.351929e-001	-1.171875e-001	-1.354980e-001	-1.196289e-001	-1.394653e-001	2.593994e-002	-2.166748e-002	1.647949e-002	7.629395e-003	2.502441e-002	8.544922e-003	2.563477e-002	0.000000e+000	1.141357e-001	
-1.596069e-001	-1.223755e-001	-1.345825e-001	-1.165771e-001	-1.348877e-001	-1.190186e-001	-1.391602e-001	2.624512e-002	-2.166748e-002	1.617432e-002	7.629395e-003	2.502441e-002	7.934570e-003	2.502441e-002	-3.051758e-004	1.141357e-001	
-1.596069e-001	-1.226807e-001	-1.342773e-001	-1.162720e-001	-1.345825e-001	-1.187134e-001	-1.388550e-001	2.655029e-002	-2.166748e-002	1.617432e-002	7.324219e-003	2.441406e-002	7.629395e-003	2.471924e-002	0.000000e+000	1.141357e-001	
-1.596069e-001	-1.235962e-001	-1.342773e-001	-1.156616e-001	-1.342773e-001	-1.187134e-001	-1.385498e-001	2.655029e-002	-2.105713e-002	1.617432e-002	7.324219e-003	2.380371e-002	7.324219e-003	2.441406e-002	-3.051758e-004	1.141357e-001	
-1.596069e-001	-1.248169e-001	-1.345825e-001	-1.153564e-001	-1.339722e-001	-1.177979e-001	-1.382446e-001	2.716064e-002	-2.075195e-002	1.586914e-002	7.019043e-003	2.410889e-002	7.019043e-003	2.410889e-002	0.000000e+000	1.138306e-001	
-1.596069e-001	-1.263428e-001	-1.351929e-001	-1.156616e-001	-1.333618e-001	-1.174927e-001	-1.379395e-001	2.746582e-002	-2.075195e-002	1.617432e-002	6.713867e-003	2.380371e-002	6.713867e-003	2.380371e-002	3.051758e-004	1.138306e-001	
-1.593018e-001	-1.278687e-001	-1.361084e-001	-1.162720e-001	-1.333618e-001	-1.171875e-001	-1.373291e-001	2.746582e-002	-2.075195e-002	1.617432e-002	6.713867e-003	2.380371e-002	6.408691e-003	2.349854e-002	0.000000e+000	1.138306e-001	
-1.589966e-001	-1.287842e-001	-1.373291e-001	-1.165771e-001	-1.333618e-001	-1.171875e-001	-1.373291e-001	2.746582e-002	-2.044678e-002	1.617432e-002	6.408691e-003	2.349854e-002	6.103516e-003	2.319336e-002	3.051758e-004	1.141357e-001	
-1.593018e-001	-1.296997e-001	-1.379395e-001	-1.171875e-001	-1.336670e-001	-1.168823e-001	-1.370239e-001	2.807617e-002	-2.075195e-002	1.617432e-002	6.408691e-003	2.319336e-002	5.798340e-003	2.258301e-002	0.000000e+000	1.141357e-001	
-1.589966e-001	-1.296997e-001	-1.388550e-001	-1.177979e-001	-1.339722e-001	-1.171875e-001	-1.367188e-001	2.838135e-002	-2.044678e-002	1.617432e-002	6.713867e-003	2.319336e-002	5.493164e-003	2.227783e-002	0.000000e+000	1.141357e-001	
